"model_id","location","origin_date","horizon","target_end_date","value","output_type","output_type_id"
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.53961870442045,"quantile",0.8
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.58515928684438,"quantile",0.85
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.68886235902351,"quantile",0.9
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,1.91404096376308,"quantile",0.95
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,2.15954108576881,"quantile",0.975
"sismid-var2_log","HHS Region 2",2020-08-29,2,2020-09-12,2.53938296635463,"quantile",0.99
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,0.453531081214983,"quantile",0.01
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,0.656397747669439,"quantile",0.025
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,0.712640104787741,"quantile",0.05
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,0.884087293404136,"quantile",0.1
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,0.943393590814482,"quantile",0.15
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,0.988527847754405,"quantile",0.2
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.04968651653305,"quantile",0.25
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.13016475945966,"quantile",0.3
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.1805395449997,"quantile",0.35
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.24573404333366,"quantile",0.4
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.26683487092423,"quantile",0.45
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.2880857382789,"quantile",0.5
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.34193630644494,"quantile",0.55
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.3927043529968,"quantile",0.6
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.42991844834293,"quantile",0.65
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.48618181661353,"quantile",0.7
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.59854959567268,"quantile",0.75
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.6803898059454,"quantile",0.8
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.74305622477711,"quantile",0.85
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.78032783492452,"quantile",0.9
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,1.96863025769218,"quantile",0.95
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,2.47880862809722,"quantile",0.975
"sismid-var2_log","HHS Region 2",2020-08-29,3,2020-09-19,2.74987450083538,"quantile",0.99
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,0.563584727844563,"quantile",0.01
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,0.685643259649156,"quantile",0.025
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,0.7418272141234,"quantile",0.05
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,0.847097881130641,"quantile",0.1
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,0.961318147284065,"quantile",0.15
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,0.985335998425009,"quantile",0.2
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,1.0473347124083,"quantile",0.25
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,1.09296259960568,"quantile",0.3
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,1.13110801977476,"quantile",0.35
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,1.17777822330448,"quantile",0.4
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,1.21959724764651,"quantile",0.45
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,1.32541751448557,"quantile",0.5
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,1.42120600040815,"quantile",0.55
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,1.46390382542671,"quantile",0.6
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,1.50573149490728,"quantile",0.65
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,1.56988567617493,"quantile",0.7
"sismid-var2_log","HHS Region 2",2020-08-29,4,2020-09-26,1.60401388993846,"quantile",0.75
